patent_id,inventor_id,company_id
10006312,fl:gr_ln:rewers-1,1c631b96-8301-4819-bd8c-2e69e2ef6c76
10013472,fl:wi_ln:hoprich-1,10aa3d8e-b0ae-4c68-81ad-9e2dd031a07b
10007854,fl:il_ln:blayvas-1,6e788906-10de-4c4b-ad3a-8828355f7415
10002396,fl:ry_ln:durham-1,d45bfe58-944a-429a-884e-e52b9eeb151a
10020829,fl:fr_ln:vandergoes-2,1c05a20f-07cc-4434-a847-a59a298f83c0
10023193,fl:ri_ln:heindl-1,d1f4089d-d4e8-4dfb-a115-8d57b8246cd1
10012577,fl:hu_ln:zhou-51,e3b93445-34ec-4bbd-b498-94f8694c5c1b
10000894,fl:ma_ln:stoner-7,dedbfb2c-6026-45a8-8564-2667ddf6eb0a
10020587,fl:th_ln:willis-1,3da4c986-211f-4499-8d7a-d0c794021c02
10012885,fl:yo_ln:naijo-1,5b0b2179-927c-48dd-a8ee-211adb1d7e7a
10013557,fl:av_ln:grafi-1,4fb39b20-89f9-4c94-8820-1a2213bd456e
10016974,fl:st_ln:jeapes-1,813d0c20-b22c-4827-abbd-040ea5d1281e
10012251,fl:wi_ln:malkes-1,d3c3c470-a9a6-4920-9c37-5578908347c4
10022114,fl:ch_ln:murphy-47,de333fad-d1f2-4608-b3fd-b358f7e5dae1
10018384,fl:pa_ln:boarman-1,d5f2b1cd-9974-4de9-b76a-b5bf8b46c5e6
10023991,fl:yo_ln:kim-388,533e0469-baac-46b7-9576-669db08092eb
10009631,fl:yo_ln:choi-349,906da649-dd98-4eac-a78c-d5dc3cc385b1
10006932,fl:an_ln:white-28,e146ba97-e80e-4f0d-bfa0-31a0a5a2c634
10000957,fl:lu_ln:stanton-2,352c9ec6-4c7c-4e89-8587-0a55c7477b90
10017311,fl:da_ln:bookbinder-2,cb611b09-7b38-4e94-bbe5-e2abf0385bd3
10017264,fl:ge_ln:morin-1,2ec64109-bf39-4cbf-9442-3b422c227975
10014291,fl:ko_ln:thei-1,88c962da-6df3-4f86-85ba-14c24c3cb600
10020905,fl:pa_ln:johnson-34,4a41923f-07c2-492e-9b6e-1d3afb647bb4
10014875,fl:ko_ln:doris-1,40432ae4-d8cd-48f7-bdc7-d2c3b1685719
10012731,fl:pe_ln:pelin-1,7350ee8b-9f00-45cf-92e6-ae71c4fde2bc
10012525,fl:th_ln:musch-1,22c32856-07eb-4897-b49a-9a7d849d37a9
10023614,fl:ji_ln:zhang-493,553e152a-655e-4812-89ff-b7e549f41128
10014670,fl:ju_ln:wang-145,f68061b9-5827-43c8-8f62-33cae08b6d16
10000413,ebqdbx485j2gxbvqepadmt9gv,e3275ff7-65e8-4f76-bd4d-db7033d48bdb
10018072,fl:da_ln:nosek-1,
10022995,fl:ji_ln:yang-463,c835b9d2-3d1e-4896-84ac-bb26f2826bbc
10001407,fl:zh_ln:he-176,dddebea8-5ce3-4a59-b385-53d86e069889
10000987,fl:fr_ln:springett-1,d37ea917-8207-4fb5-8a82-445be9eb1c3a
10000538,fl:je_ln:carnessanchez-2,2a1f7c66-5af2-48ad-b98b-099bd1e78f7c
10020396,fl:ma_ln:toledanoluque-2,533e0469-baac-46b7-9576-669db08092eb
10000110,fl:yo_ln:kim-352,79e4fd67-e4fe-4c76-b62d-9a360beeceb1
10017770,fl:he_ln:cestaridepaoli-1,f413fca8-b691-4f1e-b2aa-3c8e7963dfef
10007245,fl:ge_ln:lee-54,95956a5f-9793-44db-9b74-9c2fb91c8af9
10012949,fl:na_ln:itabashi-3,1548fb30-bae7-4aba-80da-e3dcf01b390b
10020122,fl:pa_ln:verma-6,1c631b96-8301-4819-bd8c-2e69e2ef6c76
10010505,fl:ma_ln:salmona-1,cbc12f17-d26c-4b48-8f41-7279fa3203ab
10020412,fl:ga_ln:bunea-1,e6c1c6a0-7a49-4e5b-b106-a3a23f56a153
10020538,fl:sa_ln:han-232,8794c2b5-7f5f-4ece-beca-0b4207f31dfa
10009897,fl:ya_ln:kato-7,0f4139b9-4113-4ca4-a7e6-c2a9199881cf
10000219,fl:ma_ln:kroiss-1,f68061b9-5827-43c8-8f62-33cae08b6d16
10006371,fl:cl_ln:musto-1,46150e0c-8edb-4d25-8256-5f90d9acc689
10002255,fl:ya_ln:lee-167,533e0469-baac-46b7-9576-669db08092eb
10013542,fl:pe_ln:boesen-1,203fdae6-83e0-4b55-8abc-dee5f4a40688
10014571,fl:st_ln:archer-8,3e2515f0-928c-47e3-8754-d2c0937fb4b0
10007833,fl:ba_ln:corlett-1,38cff6e0-fc52-4faf-9fa9-b72912600dee
10019788,fl:hu_ln:wang-311,
10012074,fl:yo_ln:zuo-3,7cf2d872-7724-49cd-81aa-d231c9283a40
10002625,fl:me_ln:erden-2,b4880808-baf7-4038-9bfb-cc029bb676f6
10006564,fl:yo_ln:mori-48,d25cbc65-13c5-48c8-ad61-5d2634e7fe19
10016504,fl:al_ln:cockett-1,d23caab7-c6ee-4a6b-9a44-10e77dc1b100
10018244,fl:wi_ln:braun-7,f779d4a3-2fa4-49e7-9b91-4c7f56e92621
10020406,fl:ja_ln:hwang-8,fd3b4ed9-fb12-4866-9885-282c43154b89
10000023,fl:al_ln:shkolnik-1,56e10b26-c03b-4492-893c-975d51dda8b7
10012668,fl:br_ln:naslund-1,3fb8e3e1-0fdc-4060-a680-703ddb43f2ad
10022601,fl:ja_ln:glover-3,576e04d7-3d89-4e3b-bb21-0d51eec5dd7c
10016036,fl:am_ln:fazackerley-1,
10020603,fl:lu_ln:yi-5,5e7871eb-46d9-462f-92c4-fa1578bccb3b
10012293,fl:wo_ln:cho-99,ea96c059-5267-4b52-ac70-4cd0915c519e
10000887,fl:ir_ln:salazar-1,
10024255,fl:da_ln:madison-1,8a03b7d9-0444-4dfc-9737-bf029c47a462
10020637,fl:su_ln:kato-5,f354228e-3553-4520-9ba7-adc273a6e7ad
10004897,fl:ja_ln:olsen-4,ac5ed98d-3102-481a-a299-496319daaa3c
10004978,fl:eu_ln:carlow-1,
10004204,fl:te_ln:hayes-4,8cb3f502-a9c2-4484-92b0-77a458732b2e
10004527,fl:je_ln:messerly-1,8f089b00-5c6c-41fe-8f94-813ca79cb2b1
10012570,fl:th_ln:kainz-1,7f447de6-d6cf-4c0a-8e8a-372a3de52557
10005665,fl:do_ln:mcilwaine-1,e48184f9-7b74-4d4b-b969-f688c6a15f3b
10016069,fl:zo_ln:shuiyan-1,dc178941-f35e-430d-968a-68bf72a27607
10008474,fl:th_ln:brunschwiler-1,29b8f534-149e-443c-b76b-3c4a222da89c
10022525,fl:ma_ln:higgins-22,b2d75e9f-b4f3-44b8-a25d-4da8695d83f9
10001164,fl:la_ln:stigsjoo-1,c6917367-707b-47bd-a76b-88d734bc85f6
10005373,fl:sh_ln:kiyota-1,6bf6bace-4e55-4a7f-822e-3028ac3017eb
10008575,fl:yo_ln:tak-3,533e0469-baac-46b7-9576-669db08092eb
10005930,fl:b._ln:reddy-4,0350699e-0a64-42b6-8f35-7b721f8cb4dd
10024110,fl:ga_ln:olsen-1,0ed3b5da-e166-4ce8-bb57-768914cc7e2e
10009347,fl:ko_ln:ohhira-1,5b0b2179-927c-48dd-a8ee-211adb1d7e7a
10001886,fl:se_ln:kung-1,956c0a58-ac23-4951-9d3a-3af066ec8744
10010683,fl:da_ln:cross-15,cd01082d-193e-4e39-bb1d-8faf267636c8
10019528,fl:xi_ln:lin-271,f1dd9d80-dc90-4ad0-a89e-892f5580c67d
10013700,fl:an_ln:kothari-7,048b2efe-1ff2-4857-9bbc-18422f0f1910
10019912,fl:sc_ln:novich-1,957f2745-258f-4513-a2c0-c92b031f83d6
10024075,fl:do_ln:rogers-11,2f1ffb0e-293c-4732-a775-5ce75aaeb2e8
10016228,fl:th_ln:kluge-1,c1d21ab2-6a00-462c-bcde-2da23dbf6cb1
10021645,fl:pa_ln:narasimhan-3,ace50b53-6db7-4a04-9c25-93d36ad50963
10001084,fl:mi_ln:karam-2,23de42ae-7fb8-4ab0-a517-82db4cd3e6e2
10003395,fl:hi_ln:kanda-14,5b0b2179-927c-48dd-a8ee-211adb1d7e7a
10017596,fl:do_ln:vanderlaan-2,8045eba2-83f0-44d4-91d2-f78996c6d413
10000074,fl:om_ln:gila-1,d1097181-f21f-4cfa-995a-7f16d587ea4a
10020914,fl:pa_ln:shen-12,122c8f27-d9af-4797-950f-1a2ccbea8c23
10019446,fl:to_ln:miyahira-1,29b8f534-149e-443c-b76b-3c4a222da89c
10014819,fl:ri_ln:swenson-2,8f29cfe5-6637-408c-898f-3698e316222b
10008333,fl:at_ln:tanaka-5,877b4262-7552-45e3-adc3-c484b3095cf3
10022354,fl:ju_ln:liang-13,b354988b-6671-409f-a03a-179009ca49d2
10001769,fl:ma_ln:samuel-3,1fd0de0f-6c36-433f-b1d2-5c5a6c506260
10003916,fl:ed_ln:chaise-1,
10007710,fl:ga_ln:tao-4,da258d86-b522-4ca8-b9c9-e44856d6d0f8
10017654,fl:am_ln:terakado-1,03e1fca1-350a-41b3-8ce6-add7ac02372e
10003800,fl:ta_ln:nishi-7,45dd64f7-ef29-47a4-be13-bc2beeb658ea
10005064,fl:mo_ln:peterson-2,d6f138ea-5fbc-4de0-b58f-9080a787105f
10015517,fl:te_ln:foo-1,3303aa40-fe42-48a2-ba2b-b5d7f31f7840
10000495,fl:an_ln:campbell-1,5bc880cc-b613-492d-9697-5dfbe999254a
10011357,fl:ma_ln:perlman-1,3c4e2e7e-5fcd-4630-a970-a8df0f525989
10002654,fl:ja_ln:kulkarni-4,55715b8e-9037-47c9-8e27-a2acf13d6047
10020568,fl:ma_ln:saruwatari-3,9aa02d4c-d5a7-4ddb-8760-f5d1d5093807
10005056,fl:ma_ln:pretz-1,1b606c63-f004-4846-8e11-d819cee5029a
10007931,fl:ja_ln:bosarge-1,08e40a76-4e60-4d5a-a6f6-43b2174524af
10010284,fl:se_ln:khalighrazavi-1,5f7b7bc4-130f-4eaf-b404-ee73713a3ca3
10014839,fl:ji_ln:qi-55,b582461f-ae95-488d-a58e-645205f9a1ca
10021976,fl:sc_ln:allen-13,
10010416,fl:jo_ln:navia-4,817b5bee-5207-45ee-baee-c2be0cc3914c
10006635,fl:mi_ln:whiteman-1,c225b866-c934-43b6-9f0a-0d206158dd5b
10019317,fl:ca_ln:bestler-2,009ad0f7-4044-4667-8329-7d2383ecf3ad
10002269,fl:gu_ln:dor-1,8bd3d781-40cc-44b4-81c5-0cbd11c66be1
10002148,fl:mo_ln:zait-1,e6405b83-cc50-4ecf-a672-ff77bb2d206a
10011664,fl:ju_ln:jeschko-1,c7333c05-4c8c-4662-b547-6ff763f3957c
10013615,fl:ji_ln:cui-95,ff8cb46e-f01f-4e3f-aa29-93ef914e0292
10013596,fl:pi_ln:lin-26,e83be73a-6906-4afe-8d4f-a23dcc41ccb6
10011716,fl:yo_ln:son-3,fd3b4ed9-fb12-4866-9885-282c43154b89
10016132,fl:is_ln:araci-1,ccd8d314-8428-4369-a07a-f303224a173a
10012760,fl:me_ln:yang-77,b4cf964c-5592-4ad0-adcc-9167658cdc26
10008167,fl:yo_ln:hirakata-4,55754f7e-e260-42ac-a700-1d2cc456c43e
10004239,fl:ma_ln:maddox-2,a0633fce-7b99-479f-8a20-3c9fd013a93d
10018791,fl:ch_ln:yeo-21,47207a0d-8b8a-4b48-9b5d-c5557f0e5fca
10003920,fl:wi_ln:robbins-6,3da4c986-211f-4499-8d7a-d0c794021c02
10006694,fl:we_ln:zhang-130,1b65ed07-dbd9-472e-a5ce-ec7a74a87438
10001515,fl:de_ln:wang-63,0616ba22-0004-4602-9cce-923fb2eee4e3
10012586,fl:hi_ln:tomita-4,78164192-817b-4456-b460-fc1cb9c1467b
10006689,fl:je_ln:visin-1,d5f2b1cd-9974-4de9-b76a-b5bf8b46c5e6
10005665,fl:be_ln:niemaseck-1,e48184f9-7b74-4d4b-b969-f688c6a15f3b
10002762,fl:se_ln:burns-2,29b8f534-149e-443c-b76b-3c4a222da89c
10009594,fl:ta_ln:nanri-5,6145eccf-2944-4bfc-8a82-e87bfce4d434
10019940,fl:sc_ln:myers-6,38cff6e0-fc52-4faf-9fa9-b72912600dee
10009502,fl:ta_ln:hamanaka-8,4ef2b9c8-d3e7-40d6-ac53-8694d8fe890f
10005497,fl:dr_ln:stojkovic-1,8a03b7d9-0444-4dfc-9737-bf029c47a462
10003665,fl:le_ln:stenneth-1,06beeacf-5de9-4576-ab76-f136aec71d89
10024579,fl:ri_ln:hardy-3,a8ff5b01-5396-4174-bd3b-0245cf192b9b
10001028,fl:da_ln:schneider-2,b904f566-62d6-44a5-8689-7b5c5a3a1a19
10021142,fl:qi_ln:hu-81,3da4c986-211f-4499-8d7a-d0c794021c02
10018492,fl:sh_ln:tashiro-4,6bf6bace-4e55-4a7f-822e-3028ac3017eb
10018784,fl:al_ln:heinze-1,0feffc67-4e64-4a03-b1b0-29b5aff54767
10014275,fl:ir_ln:escherpoeppel-1,1918bc79-3bf3-4be6-8ea5-c5438e714ae2
10011908,fl:sa_ln:castillocervantes-1,95c17e69-7d40-4b70-a679-7aabf5072379
10006497,fl:fl_ln:nachtmann-1,db12c44a-cd79-43ab-84ad-3e9e341630e2
10012345,fl:ke_ln:long-7,055a53ca-30b6-44d3-912f-7f93f241aee7
10016909,fl:ch_ln:mcgivney-1,dac5d20d-1170-45f0-95c8-f4b693613f87
10005848,fl:ja_ln:egen-1,b354988b-6671-409f-a03a-179009ca49d2
10009007,fl:su_ln:han-71,533e0469-baac-46b7-9576-669db08092eb
10003666,fl:ch_ln:daley-1,fbc5be2f-7c0b-4d92-9e2b-749ec1a01d48
10004893,fl:ph_ln:skalos-2,469bc453-8ef9-4a54-bd07-42c29e015bba
10000701,fl:sh_ln:yukawa-2,65201550-2431-487e-9211-a0ed5fe16631
10013073,fl:ki_ln:kwon-3,533e0469-baac-46b7-9576-669db08092eb
10013157,fl:de_ln:weis-1,de2b5677-2aa7-4fe5-957b-8c7e0e037c6f
10007012,fl:ke_ln:matsuda-13,2adc5459-228b-49c6-ae3f-4fb5e961028f
10012694,fl:ja_ln:jaklitsch-1,3e980850-913a-4b85-b8c3-05b4bae2b18e
10002657,fl:by_ln:oh-67,2aa10b23-82f9-4c7a-bdf3-ad650ab22219
10013768,fl:in_ln:cho-34,3d9a8ca2-e497-4647-a5c9-8e180c6e46ca
10019695,fl:al_ln:wong-21,254b809b-b4e1-4557-b1a8-8885b7beb73d
10006097,fl:sh_ln:emery-2,7590ff96-da58-45bd-b930-2beb70a66347
10004172,fl:je_ln:nefzger-2,17b756b2-5243-4284-9053-957d4df02f9a
10002351,fl:hu_ln:tamassia-1,c1a7919d-3548-4125-a1e0-e05eb1b84c76
10019970,fl:to_ln:kimpe-1,d4a67ea3-3f33-4fb9-955f-e1c88d206352
10001806,fl:ch_ln:lin-1314,
10004798,fl:ma_ln:cox-61,9052feee-2140-49c0-8f00-4984572359a4
10015626,fl:su_ln:madhani-1,90ed811c-3113-475d-a3cf-fbad6b61c059
10003345,fl:do_ln:lee-198,8981c35c-06bf-45ac-944d-c5c9cad7a904
10023184,fl:ja_ln:hartz-1,be39cbcb-f68c-4053-817d-e98e120fb8eb
10005695,fl:ma_ln:bichler-1,d6f138ea-5fbc-4de0-b58f-9080a787105f
10022590,fl:jo_ln:foley-17,18210c56-184c-47bf-9438-63533284fb42
10019554,fl:ti_ln:dunn-7,4457a5be-a518-4bff-9f17-856a5c24b6eb
10000829,fl:ma_ln:azuma-11,391165c9-dd71-4a3b-a0a8-ead9a8ff2fdd
10000465,fl:ma_ln:behnke-3,56d31b59-a481-484b-aa34-04f67a96f3f5
10015304,fl:ho_ln:yong-2,533e0469-baac-46b7-9576-669db08092eb
10003751,fl:br_ln:kowalewski-1,bda47ad5-fd60-4a4a-a69a-1d4eb607f2a2
10010559,fl:ca_ln:salcedoroca-1,35755426-e788-4430-9618-f129b6a5ca5d
10004256,fl:do_ln:tritz-2,28978d8c-0a52-4e4a-ab9b-6e93160b3d3a
10003592,fl:vi_ln:kamath-2,efe576cd-9303-421c-a100-1aff42c7b3d3
10003603,fl:at_ln:shetye-1,50bd54f0-7267-4493-9fa8-9b7ff9b286e7
10024245,fl:yo_ln:uchiyama-6,87bbd77e-54e0-4d95-9c1b-7843963c09eb
10005766,fl:ta_ln:miyamoto-35,4f9b80c7-483b-4f62-aa60-270ffcaa94aa
10017546,fl:je_ln:lee-93,47207a0d-8b8a-4b48-9b5d-c5557f0e5fca
10006055,fl:ma_ln:burk-4,64c7501b-59d8-4b14-893b-3c51d3000e6d
10018960,fl:na_ln:itabashi-3,1548fb30-bae7-4aba-80da-e3dcf01b390b
10002919,fl:eu_ln:o'sullivan-3,29b8f534-149e-443c-b76b-3c4a222da89c
10010880,fl:sa_ln:magnolia-1,37bfeed8-b646-48ed-83a9-ef08dd63a7bb
10018178,fl:te_ln:arlabangabeiras-1,7d8db210-f1d0-4a4e-815b-f1295671b52a
10000629,fl:hi_ln:ozawa-28,b02cbf00-9362-48b9-ab48-b6aa7d1dce0a
10017599,fl:pa_ln:cookson-1,1b606c63-f004-4846-8e11-d819cee5029a
10024972,fl:ar_ln:raghupathy-1,e246914c-aba7-4747-b814-b982b3fd435f
10002866,fl:te_ln:tanaka-21,55754f7e-e260-42ac-a700-1d2cc456c43e
10025096,fl:ky_ln:kim-233,47207a0d-8b8a-4b48-9b5d-c5557f0e5fca
10001020,fl:mi_ln:petro-1,c381eafa-1210-4e53-b419-ce5110e3d24b
10004741,fl:me_ln:lai-19,c2d128f5-517a-40f4-9dfa-ccf62fe3f39c
10020705,fl:to_ln:nakano-31,69bdf64e-2780-4a64-8b30-c347d0aa9ae6
10009249,fl:ka_ln:ramamoorthy-3,29b8f534-149e-443c-b76b-3c4a222da89c
10015149,fl:pe_ln:dare-2,29b8f534-149e-443c-b76b-3c4a222da89c
10014750,fl:no_ln:hana-1,74c11be2-20ec-49fe-ac26-d839d375bd32
10008471,fl:ak_ln:miyazawa-1,ed051bb4-46aa-46c9-853a-af3156bfc75b
10004471,fl:ph_ln:linden-1,41c3267b-83f3-4289-b411-e75085a6e236
10006368,fl:hi_ln:tagawa-5,654b5b85-5dd5-4720-8684-38b860a7eed5
10005605,fl:ro_ln:watters-3,8799e74e-1f69-4bb7-bfae-bb79a298b623
10003191,fl:al_ln:loiseau-3,29b8f534-149e-443c-b76b-3c4a222da89c
10014945,fl:wi_ln:cune-1,e3189190-1544-426b-ad19-9c78036ef593
10016134,fl:ni_ln:rolsted-1,d8828bf1-d252-48eb-a3c6-407584bac108
10000981,fl:de_ln:rambo-1,2f26d83c-c0b7-4d33-bc65-3484c7f47eae
10000905,fl:jo_ln:gillis-7,59fb9aa5-3839-4f6e-8b99-5aa95908b990
10022164,fl:er_ln:mangiardi-1,5cd5121c-12a1-4de1-bd5f-835c39785403
10014815,fl:mi_ln:fujiwara-18,74c11be2-20ec-49fe-ac26-d839d375bd32
10018402,fl:hi_ln:izawa-7,816e8341-58bb-4da5-aaf3-42771f1f5b44
10023017,fl:ro_ln:chemali-1,96e63020-e941-4748-802d-5d0db50a967a
10001282,fl:me_ln:ozbek-1,fd3618ef-8128-4f87-aad0-f0319ba9d582
10020845,fl:do_ln:levy-12,3da4c986-211f-4499-8d7a-d0c794021c02
10000573,fl:ro_ln:rodriguez-13,846ef848-d2a5-4f29-a152-0b79330db52a
10001071,fl:ma_ln:ueno-14,7fd570bb-8d88-4ad9-832b-532add7b7500
10009766,fl:tr_ln:taylor-15,0e58b46b-2bf9-4b2e-a192-6219352efa9c
10002532,fl:ts_ln:kogawa-1,4ef2b9c8-d3e7-40d6-ac53-8694d8fe890f
10018776,fl:yu_ln:shibata-29,0f4139b9-4113-4ca4-a7e6-c2a9199881cf
10010293,fl:an_ln:voskrebenzev-1,dc31cea5-c994-4220-a930-8962e358965a
10017505,fl:sc_ln:trzaska-1,5ed35e81-c079-4e8d-81c8-66eb133562c3
10013282,fl:je_ln:oueis-1,6655016a-dc0c-46d6-930b-e02eb2ff70d4
10004868,fl:ea_ln:kelly-2,118565fb-5037-4fb5-b31c-a1c6e7674c02
10002172,fl:ya_ln:zheng-38,ba468cf2-9aa0-474c-8024-32260a73c05d
10020084,fl:br_ln:thomas-35,75a39784-89d7-4fb8-8871-7e493e3c3378
10024604,fl:je_ln:richter-5,9457dc89-f741-4de2-8a66-8898a67dd345
10001496,fl:er_ln:leuthardt-1,6aede728-c91c-4385-b553-ffcc51467636
10006575,fl:ke_ln:yoder-1,b5c85dcb-3ee0-460c-88d0-eabefb083ddb
10019170,fl:er_ln:lee-7,e26f6502-4416-481e-b15a-e69178b15dfc
10000736,fl:an_ln:wallgren-3,5f0411fc-bc87-4afe-825f-d5d97570daec
10012448,fl:ro_ln:laughlin-2,7e0091d0-3a24-43b4-b250-f7a0049ecb80
10015624,fl:sa_ln:seo-52,906da649-dd98-4eac-a78c-d5dc3cc385b1
10005724,fl:br_ln:safina-1,b354988b-6671-409f-a03a-179009ca49d2
10016813,fl:no_ln:tsukihara-1,afb66864-5fa0-4d9c-b3e6-41ad2dcd3b1d
10020095,fl:de_ln:huang-26,93f8c962-7a18-45c0-b192-7a141f9a8b6c
10015016,fl:se_ln:chinking-1,63e062fa-4512-4f91-b3e5-da53beae532f
10011661,fl:ya_ln:wu-239,b354988b-6671-409f-a03a-179009ca49d2
10007943,fl:er_ln:meade-1,8b1b04bd-39a7-44a6-b728-14666a09ffa3
10001773,fl:me_ln:zhou-31,7de22248-751e-43db-a593-65dec9fc4323
10021026,fl:mi_ln:yannakakis-1,ace50b53-6db7-4a04-9c25-93d36ad50963
10017893,fl:ja_ln:schneemann-1,d5f2b1cd-9974-4de9-b76a-b5bf8b46c5e6
10007914,fl:da_ln:harrison-9,29b8f534-149e-443c-b76b-3c4a222da89c
10004776,fl:ju_ln:ham-8,32af5781-1f17-4d64-9a62-521c1f397b70
10003783,fl:ha_ln:plank-2,1918bc79-3bf3-4be6-8ea5-c5438e714ae2
10025009,fl:os_ln:yokoyama-1,877b4262-7552-45e3-adc3-c484b3095cf3
10002828,fl:no_ln:sturcken-1,f2826279-d8bb-4ad3-bac3-6182026c3b2b
10024488,fl:te_ln:rodebaugh-1,7b207c2f-0b82-4d84-8056-b6f50268d39a
10022769,fl:cl_ln:canalini-1,25d3ef57-3090-4e87-8394-6539d12b4e35
10023171,fl:ta_ln:kitahata-1,87bbd77e-54e0-4d95-9c1b-7843963c09eb
10009846,fl:se_ln:ahmadzadeh-1,f03635c8-6b6c-4f2b-bb6c-b52678f56aae
10020350,fl:yo_ln:hirakata-4,55754f7e-e260-42ac-a700-1d2cc456c43e
10010231,fl:do_ln:legatt-1,426877d2-f952-4ec9-b23c-2e103e7e2f38
10011263,fl:ja_ln:mccallum-1,8a03b7d9-0444-4dfc-9737-bf029c47a462
10022527,fl:ch_ln:suschek-1,29c107dc-bc94-4698-95a0-3341d4f3a267
10001002,fl:ch_ln:fisher-13,0ed3b5da-e166-4ce8-bb57-768914cc7e2e
10007665,fl:ke_ln:uchida-15,29b8f534-149e-443c-b76b-3c4a222da89c
10003460,fl:ko_ln:hamada-7,9969cf17-cd9f-4900-9ffc-5c4ec8a2f9df
10024537,fl:ja_ln:petty-6,23de42ae-7fb8-4ab0-a517-82db4cd3e6e2
10002008,fl:pe_ln:kahelin-1,a2e4c475-d5e7-4bde-9429-1a68a817d245
10010726,fl:in_ln:makin-2,ea15b5ad-ca3a-4510-bad0-54d7ebbd3bfe
10006774,fl:an_ln:vanderlaan-1,eb4074b4-9b3c-431a-8afb-0a9d5790ef83
10000858,fl:se_ln:kanazawa-4,c0be0a13-ea06-4d29-a922-6a542587d259
10015046,fl:pr_ln:pogde-1,a650101f-17d9-4a7d-85bb-3783b9b762b4
10000805,fl:jo_ln:korlach-1,bcb5216e-a621-4c83-b12a-355d7ad3d3a8
10004804,fl:ar_ln:nystuen-1,83cefb41-5d65-4c6e-8120-1d6045b71011
10010940,fl:ts_ln:hirano-1,afb66864-5fa0-4d9c-b3e6-41ad2dcd3b1d
10008342,fl:ni_ln:pinto-2,f94290bc-7c0d-49af-9797-828af77eb9c7
10025102,fl:ro_ln:memmott-1,d530b05a-2539-4dbe-aa54-027b4ab9be0b
10007950,fl:va_ln:redmond-1,63e062fa-4512-4f91-b3e5-da53beae532f
10006355,fl:to_ln:hoshi-10,74c11be2-20ec-49fe-ac26-d839d375bd32
10010546,fl:re_ln:laberge-1,c6c707da-29e9-43a7-aa08-eef8fd21e4cc
10003988,fl:qi_ln:lin-85,66e2c62e-301f-42e2-a6de-b62c87f792e5
10001916,fl:jo_ln:ganci-1,29b8f534-149e-443c-b76b-3c4a222da89c
10010037,fl:an_ln:crow-1,df177dc9-2bab-4962-a377-7bc58538742c
10002061,fl:we_ln:sun-168,d28cf659-9fb8-490d-9c0f-ce8b551a73cb
10015112,fl:ba_ln:gafni-1,c2246572-8346-4951-a84e-abded33131bf
10021336,fl:do_ln:heo-18,533e0469-baac-46b7-9576-669db08092eb
10013170,fl:ad_ln:sahin-1,02301435-a838-43cb-899d-d54d2579d6b6
10016849,fl:ge_ln:kuehn-3,8a03b7d9-0444-4dfc-9737-bf029c47a462
10019220,fl:xi_ln:zhang-806,b48b769e-70e2-4c7b-857c-06898779b5c2
10000507,fl:ch_ln:xue-2,72acc50f-79a9-4681-9edd-d2163febe47c
10017615,fl:gi_ln:recher-1,f8baafa2-a9fe-49c9-87e3-89d602f4192b
10010961,fl:st_ln:peters-15,f5384978-e888-498c-87ee-43a1e24f404c
10011029,fl:lo_ln:bellisario-1,
10001684,fl:zh_ln:wu-343,17db0f8d-78c8-443c-8a9d-e402df66def0
10017660,fl:ha_ln:ohtsuka-2,0b6359d0-1aaf-4f40-99f1-b8ebcccd5dd7
10014271,fl:ch_ln:yu-100,88c962da-6df3-4f86-85ba-14c24c3cb600
10008874,fl:ad_ln:rea-1,55715b8e-9037-47c9-8e27-a2acf13d6047
10001078,fl:al_ln:pandey-2,
10014863,fl:ke_ln:kaneshige-2,b6282c50-31d7-4ac6-933b-7160fd99a7d1
10000771,fl:da_ln:chuderland-1,affc2208-5f2a-4cd6-af73-3494714621a8
10005596,fl:je_ln:mcbroom-1,53cc491d-015e-4686-aabc-3e7e4f41e492
10017470,fl:dh_ln:gambhire-1,ca79dff0-137f-4b16-a014-9d65457e2bd3
10014554,fl:ha_ln:eitouni-1,f579a840-488f-43a8-8e23-03262d5e0b2a
10000664,fl:hi_ln:wakayama-5,65201550-2431-487e-9211-a0ed5fe16631
10013941,fl:ji_ln:wang-849,f1dd9d80-dc90-4ad0-a89e-892f5580c67d
10013385,fl:ri_ln:kessler-5,c43c8219-c21f-4419-bdbd-55bcbbda2f0e
10019250,fl:jo_ln:creighton-2,e6405b83-cc50-4ecf-a672-ff77bb2d206a
10007852,fl:li_ln:chen-459,1a71972a-559f-4d17-9afc-8bab57ede9a9
10019626,fl:uw_ln:frieser-1,605069c5-b082-414b-a697-9f6afba91c55
10025193,fl:ha_ln:cekli-1,e158008f-001b-4327-b2b9-9d9f64b64919
10011921,fl:yu_ln:mori-65,486914ea-74ad-4f84-afad-74f5cdf28b4a
10012458,fl:se_ln:o'clair-1,894213dd-80ba-4563-bac7-2c92052357c5
10003547,fl:ro_ln:myers-37,b373a292-4c32-4397-b8b2-3d5bfa0ceddd
10006594,fl:ho_ln:shi-9,05f9fa2d-d9eb-4d80-90d1-364fa47c9555
10009280,fl:sh_ln:shilo-1,66e2c62e-301f-42e2-a6de-b62c87f792e5
10000759,fl:jo_ln:thevelein-1,bb7a562d-81d6-440b-be21-36aab9c0f5e4
10010408,fl:ma_ln:flowers-5,fd69f99d-ccb9-4047-a4b6-ef569b51f362
